index;gid;co_cnes;lat;long;no_fantasia;no_logradouro;nu_endereco;no_bairro;nu_telefone;co_cep;uf;cidade;ano_ubs_det;mes_ubs_det;lat_corrigida;long_corrigida;endereco_google
27602;39525;2234939;-278.421.771.526.329;-53.152.306.079.863;POSTO DE SAUDE SANTA TEREZINHA;LINHA;S/N;DISTRITO;;98300000.0;RS;Palmeira das Missões;2016;5;-278.914.133;-533.094.835;Estação Rodoviária de Palmeira das Missões - R. Nicolau Borges Luís, s/n - Centro, Palmeira das Missões - RS, 98300-000, Brazil
27603;39597;2242699;-29.625.416.994.094;-541.822.528.839.096;ESTRATEGIA SAUDE DA FAMILIA DR SERGIO NOTARI;RUA NOSSA SENHORA MEDIANEIRA;400;MATURINO DE OLIVEIRA;(55) 3276.6137;97400000.0;RS;São Pedro do Sul;2016;5;-296.218.683;-541.887.442;R. Nossa Sra. Medianeira, 400 - Vila Maturino de Oliveira Bello, São Pedro do Sul - RS, 97400-000, Brazil
27605;39480;2231174;-300.576.925.277.701;-510.984.206.199.631;UBS MONTE ALEGRE VIAMAO;RUA ESPIRITO SANTO;200;MONTE ALEGRE;;94480040.0;RS;Viamão;2016;5;-300.577.823;-510.985.455;R. Espírito Santo, 200 - Vila Monte Alegre, Viamão - RS, 94480-040, Brazil
27606;39530;2235897;-29.892.178.773.879.100;-52.388.670.444.487;UNIDADE DE SAUDE RINCAO DEL REY;RINCAO DEL REY;S/N;3 DISTRITO;;96640000.0;RS;Rio Pardo;2016;5;-298.932.785;-523.847.845;Rincão del Rei, Rio Pardo - RS, 96640-000, Brazil
27608;39556;2236974;-289.752.053.862.425;-518.351.029.868.648;UNIDADE BASICA DE SAUDE DE DOIS LAJEADOS;RUA ANTONIO COVER;90;CENTRO;(54)3471-1488;99220000.0;RS;Dois Lajeados;2016;5;-289.851.585;-518.357.878;Rua Antônio Cover, Dois Lajeados - RS, 99220-000, Brazil
27611;39505;2232707;-335.143.411.159.506;-5.335.604.667.663.420;ESF DONATOS SANTA VITORIA DO PALMAR;RUA LUCRECIA ALVES;395;DONATOS;(53)2631400;96230000.0;RS;Santa Vitória do Palmar;2016;5;-335.127.027;-533.594.506;R. Lucrécia Alves, 395 - Donatos, Santa Vitória do Palmar - RS, 96230-000, Brazil
27615;39566;2238020;-29.379.329.681.395.600;-508.840.584.754.929;POSTO DE SAUDE PIRATINI;RUA CORTE REAL;7;PIRATINI;(54)2865778;95670000.0;RS;Gramado;2016;5;-293.793.933;-5.088.413.860.000.000;R. Côrte Real, 7 - Bairro Piratini, Gramado - RS, 95670-000, Brazil
27617;39575;2238454;-28.756.712.831.185.100;-514.736.316.972.583;POSTO DE SAUDE DE PROTASIO ALVES;RUA DO POCO;488;CENTRO;5432761223;95345000.0;RS;Protásio Alves;2016;5;-287.599.036;-514.730.347;R. do Poço, 488 - Centro, Protásio Alves - RS, 95345-000, Brazil
27619;39470;2230682;-29.783.130.884.169.600;-511.306.071.281.418;UNIDADE BASICA DE SAUDE JARDIM AMERICA;RUA LEOPOLDO SCHIEL;117;JARDIM AMERICA;(51) 5921383;93035180.0;RS;São Leopoldo;2016;5;-297.825.292;-511.305.863;R. Leopoldo Schiehl, 117 - Jardim America, São Leopoldo - RS, 93035-180, Brazil
27626;39567;2238039;-293.952.834.606.162;-508.688.879.013.047;POSTO DE SAUDE JARDIM;RUA OLAVO BARRETO ROSA;151;JARDIM;(54)2865435;95670000.0;RS;Gramado;2016;5;-293.951.912;-508.688.522;R. Olavo Barreto Rosa, 151 - Vila Jardim, Gramado - RS, 95670-000, Brazil
27629;39523;2235129;-27.613.749.504.088.600;-53.739.581.108.091.700;CENTRO MUNICIPAL DE SAUDE;RUA ITAJURA;398;CENTRO;55 3559 1224;98560000.0;RS;Braga;2016;5;-276.132.415;-537.400.342;Av. Itajura, 398, Braga - RS, 98560-000, Brazil
27631;39592;2242737;-30.171.729.326.247.300;-535.657.310.485.824;AMBULATORIO DE CLINICAS;RUA CICERO BRENNER;788;CENTRO;(55) 3233-3926;97340000.0;RS;São Sepé;2016;5;-301.723.304;-535.713.196;R. Cícero Brener, 788 - Isolanda, São Sepé - RS, 97340-000, Brazil
27633;39459;2227479;-295.829.308.032.981;-5.075.181.484.222.260;UNIDADE DE SAUDE LAJEADINHO;RUA PROFESSOR REGINA LUIZA VEDOVATTO DE ARAUJO;101;LAJEADINHO;(51)35453478;95650000.0;RS;Igrejinha;2016;5;-295.804.659;-507.500.519;R. Profa. Luiza Regina Vedovatto Araujo - Lajeadinho, Igrejinha - RS, 95650-000, Brazil
27635;39457;2227444;-295.999.681.949.607;-508.218.741.416.916;UNIDADE DE SAUDE MORADA VERDE;RUA JORGE EGGERS;196;MORADA VERDE;(51)35454705;95650000.0;RS;Igrejinha;2016;5;-296.000.188;-508.219.191;R. Jorge Eggers, 196 - Invernada, Igrejinha - RS, 95650-000, Brazil
27636;39512;2233630;-294.166.016.578.666;-530.268.859.863.266;AMBULATORIO CENTRAL SOBRADINHO;RUA PEDRO ALVARES CABRAL;S/N;CENTRO;(51)37421098;96900000.0;RS;Sobradinho;2016;5;-294.180.597;-530.258.468;R. Pedro Alvares Cabral - Centro, Sobradinho - RS, 96900-000, Brazil
27637;39554;2236907;-292.982.968.058.739;-51.503.817.629.983.500;CENTRO DE SAUDE;RUA RUI BARBOSA;90;CENTRO;(54)3461 8900;95185000.0;RS;Carlos Barbosa;2016;5;-292.926.369;-5.150.042.440.000.000;R. Rui Barbosa - Centro, Carlos Barbosa - RS, 95185-000, Brazil
27640;39557;2237067;-290.618.956.089.011;-512.608.766.555.771;UNIDADE BASICA DE SAUDE ANTONIO TASIS GONZALES;RUA SIMOLON;140;OTAVIO ROCHA;;95270000.0;RS;Flores da Cunha;2016;5;-290.569.809;-512.596.572;Rua Bonarda, 838 - Vila Otávio Rocha, Flores da Cunha - RS, 95272-000, Brazil
27641;39565;2238144;-28.761.885.166.167.300;-51.378.464.698.790.000;POSTO DE SAUDE DE VILA SEGREDO;VILA SEGREDO;S/N;2 DISTRITO;5432333110;95240000.0;RS;Ipê;2016;5;-287.615.679;-51.378.038;Vila Segredo, Ipê - RS, 95240-000, Brazil
27643;39503;2232855;-30.999.345.191.821.900;-5.204.941.040.177.620;POSTO DE SAUDE DO ALTO ALEGRE CRISTAL;ALTO ALEGRE;S/N;4 DISTRITO;(51)997899171;96195000.0;RS;Cristal;2016;5;-310.351.683;-520.639.245;Cristal, Rio Grande do Sul - RS, 96195-000, Brazil
27644;39548;2236834;-28.512.353.897.093.800;-50.946.478.843.687.400;UBS SOBOPA;RUA MARECHAL DUTRA;S/N;PETROPOLIS;( );95200000.0;RS;Vacaria;2016;5;-285.077.457;-5.093.809.650.000.000;R. Mal. Floriano, Vacaria - RS, 95200-000, Brazil
27645;39506;2233061;-313.640.237.211.511;-519.769.152.357.623;ESF SANTA TEREZINHA SAO LOURENCO DO SUL;RUA CASTRO ALVES;S/N;SANTA TEREZINHA;(53)32515258;96170000.0;RS;São Lourenço do Sul;2016;5;-313.475.764;-519.920.683;R. Castro Alves, São Lourenço do Sul - RS, 96170-000, Brazil
27648;39527;2234815;-280.584.504.612.393;-530.672.769.044.206;POSTO DE SAUDE DE TESOURAS CHAPADA;TESOURAS;S/N;INTERIOR;(54)3331261;99530000.0;RS;Chapada;2016;5;-281.091.927;-5.307.242.919.999.990;Tesouras, Chapada - RS, 99530-000, Brazil
27657;39584;2241315;-301.448.106.765.738;-538.418.483.734.115;POSTO DE SAUDE TUPANCI;TUPANCI;S/N;5 DISTRITO;;97340000.0;RS;São Sepé;2016;5;442.684.677;197.573.236;Tupanci, Serbia
27659;39495;2232359;-308.751.476.011.694;-52.251.270.396.969.700;CENTRO DE SAUDE SEDE AMARAL FERRADOR;AV CORONEL AMARAL FERRADOR;475;CENTRO;(51)36701202;96635000.0;RS;Amaral Ferrador;2016;5;-308.740.774;-52.256.482;R. Cel. Amaral Ferrador, 475, Amaral Ferrador - RS, 96635-000, Brazil
27660;39484;2231085;-296.517.670.154.563;-51.165.540.218.351.700;USF FLORESTA;RUA HUMBERTO DE CAMPOS;S/N;FLORESTA;(51)35611619;93600680.0;RS;Estância Velha;2016;5;-296.515.706;-511.650.815;R. Humberto de Campos - Floresta, Estância Velha - RS, 93600-000, Brazil
27662;39446;2226022;-296.216.833.591.453;-5.141.989.946.365.210;POSTO DE SAUDE BANANAL;ESTRADA BANANAL;S/N;INTERIOR;5136339272;95783000.0;RS;Pareci Novo;2016;5;-226.834.001;-443.227.431;Bananal, State of São Paulo, 12850-000, Brazil
27664;39509;2233797;-291.778.957.843.772;-531.572.413.444.504;ESF1 SEDE ESTRELA VELHA;RUA GEORGINA WILLIGES;80;CENTRO;(51) 3616 7007;96990000.0;RS;Estrela Velha;2016;5;-292.124.829;-531.965.079;Estrela Velha - RS, 96990-000, Brazil
27665;39494;2232340;-30.875;-52.253;POSTO COXILHA AMARAL FERRADOR;COXILHA DO AMARAL FERRADOR;S/N;CENTRO;36702004;96635000.0;RS;Amaral Ferrador;2016;5;-308.767.944;-522.537.556;R. Simão Barbosa, 666, Amaral Ferrador - RS, 96635-000, Brazil
27667;39442;2225468;-29.643.259.048.461.100;-508.117.032.051.072;UNIDADE BASICA DE SAUDE VILA NOVA;RUA ADAO PIRES CERVEIRA;96;VILA NOVA;(51) 992210588;95630000.0;RS;Parobé;2016;5;-296.400.522;-508.159.778;R. Adão Píres Cerveira, 96 - Distrito de Santa Cristina do Pinhal, Parobé - RS, 95630-000, Brazil
27669;39561;2237075;-285.406.715.310.391;-51.691.047.358.074.700;POSTO DE SAUDE;RUA TIRADENTES;3;CENTRO;(54)2721280;95355000.0;RS;Guabiju;2016;5;-285.431.955;-516.893.708;R. Tiradentes, 3, Guabiju - RS, 95355-000, Brazil
27670;39429;2224070;-300.451.290.607.444;-5.015.930.414.199.670;POSTO DE SAUDE ZONA SUL;AV MINAS GERAIS;2198;NOVA TRAMANDAI;(51)6691221;95590000.0;RS;Tramandaí;2016;5;-300.436.805;-501.584.729;Av. Minas Gerais, 2198 - Tramandaí, RS, 95590-000, Brazil
27672;39507;2233126;-31.365;-51.978;ESF NAVEGANTES SAO LOURENCO DO SUL;AV PROF IZOLINA PASSOS;995;NAVEGANTES;(53)32512584;96170000.0;RS;São Lourenço do Sul;2016;5;-313.697.306;-519.657.225;Av. Profa. Isolina Passos, 995, São Lourenço do Sul - RS, 96170-000, Brazil
27673;39469;2230313;-296.088.624.000.541;-51.174.530.982.969.700;POSTO JACOB SCHNEIDER;RUA CAXIAS DO SUL;390;JARDIM BUHLER;(51)35636067;93900000.0;RS;Ivoti;2016;5;-296.086.165;-5.117.750.479.999.990;R. Caxias do Sul, 390 - Jardim Buhler, Ivoti - RS, 93900-000, Brazil
27681;39522;2234556;-27.781.988.899.999.900;-52.806.663.199.999.900;UNIDADE BASICA DE SAUDE ESF 1;RUA RAIMUNDO LEONARDI;68;CENTRO;(54)3641088;99670000.0;RS;Ronda Alta;2016;5;-277.841.175;-52.808.876;R. Raimundo Leonardi, 68 - Ipiranga, Ronda Alta - RS, 99670-000, Brazil
27685;39562;2237288;-30.074.794.292.449.100;-511.916.112.899.765;UNIDADE DE SAUDE APARICIO BORGES;RUA SAO MIGUEL;487;CEL APARICIO BORGES;(51) 32895774;91710330.0;RS;Porto Alegre;2016;5;-30.074.788;-511.913.554;R. São Miguel, 487 - Glória, Porto Alegre - RS, 91710-330, Brazil
27691;39467;2229854;-29.860.807.657.241;-511.553.478.240.952;UBS ESPERANCA ESTEIO;RUA TRICAMPEAO DO MUNDO;132;VILA ESPERANCA;51 986008305;93285500.0;RS;Esteio;2016;5;-298.609.491;-511.556.209;R. Tri-Campeão do Mundo, 132 - São José, Esteio - RS, 93285-500, Brazil
27692;39423;2224305;-30.260.066.645.131.800;-505.060.519.722.618;ESF DR GIOVANNI BATTISTA MOLON;RUA EPITACIO PESSOA;198;REI DO PEIXE;(51)6681200;95548000.0;RS;Palmares do Sul;2016;5;-303.529.716;-502.753.671;Av. Esparta, 3058-3172, Palmares do Sul - RS, 95540-000, Brazil
27693;39421;2223716;-311.082.251.074.074;-5.091.915.885.107.160;ESF I SOLIDAO;RST 101 KM 106;S/N;SOLIDAO;(51)998657268;96270000.0;RS;Mostardas;2016;5;-31.238.015;-510.309.332;Estr. Tapera Rst-101, Tavares - RS, 96290-000, Brazil
27695;39558;2236990;-29.272.524.118.422.600;-51.685.180.664.061;POSTO DE SAUDE MUNICIPAL;RUA IRMA ANSELMA;50;CENTRO;54 3435 1066;95726000.0;RS;Coronel Pilar;2016;5;-292.723.647;-516.851.363;R. Irmã Anselma, Cel. Pilar - RS, 95726-000, Brazil
27697;39547;2236826;-28.502.150.774.001.100;-50.941.050.052.641.200;CENTRO MEDICO MUNICIPAL;AV BORGES DE MEDEIROS;1800;CENTRO;(54)32321522;95200000.0;RS;Vacaria;2016;5;-285.020.136;-509.415.843;R. Borges de Medeiros, 1800 - Centro, Vacaria - RS, 95200-000, Brazil
27700;39518;2234769;-275.744.712.352.745;-528.801.584.243.759;POSTO VILA PROGRESSO TRES PALMEIRAS;DISTRITO;S/N;VILA PROGRESSO;(54)3671255;99675000.0;RS;Três Palmeiras;2016;5;-275.815.218;-528.788.212;Progresso, Três Palmeiras - RS, 99675-000, Brazil
27702;39511;2233800;-30.515.620.000.000.000;-5.349.184;POSTO DE SAUDE DURASNAL CACAPAVA DO SUL;DURASNAL;S/N;INTERIOR;;96570000.0;RS;Caçapava do Sul;2016;5;-305.148.445;-534.832.383;Caçapava do Sul, RS, 96570-000, Brazil
27704;39596;2242923;-294.915.425.777.427;-546.914.434.432.967;CENTRO MUNICIPAL DE SAUDE EACS;RUA SETE DE SETEMBRO;1090;CENTRO;(55) 3255.1319;97760000.0;RS;Jaguari;2016;5;-294.962.661;-546.913.059;R. Sete de Setembro, 550 - Centro Histórico, Jaguari - RS, 97760-000, Brazil
27705;39481;2231379;-29.923.667.907.713.900;-510.837.006.568.894;UBS GETULIO VARGAS;DOM JOAO VI;155;VISTA ALEGRE;(51) 30414109;94945160.0;RS;Cachoeirinha;2016;5;-29.924.869;-51.083.035;R. Dom João VI, 155 - Vila Vista Alegre, Cachoeirinha - RS, 94945-160, Brazil
27706;39555;2236915;-293.523.359.298.698;-515.664.124.488.816;UBS ARCOVERDE;RUA LUIZA GIACOMELLI;S/N;2 DISTRITO;(54) 34331173;95185000.0;RS;Carlos Barbosa;2016;5;-293.520.494;-515.673.921;Rua Luiza Giacomelli, Carlos Barbosa - RS, 95185-000, Brazil
27708;39576;2238322;-29.096.485.376.357.100;-51.332.309.246.061.700;POSTO DE SAUDE MATO PERSO;LOCALIDADE MATO PERSO;S/N;TRAVESSAO HORTENCIA;;95270000.0;RS;Flores da Cunha;2016;5;-290.952.773;-5.133.337.419.999.990;Mato Perso, Flores da Cunha - RS, 95270-000, Brazil
27712;39436;2225042;-2.996.005;-5.162.146;UNIDADE DE SAUDE DA FAMILIA CENTRAL;AV FARROUPILHA;400;CENTRO;(51)39588462;96745000.0;RS;Charqueadas;2016;5;-299.609.446;-516.203.166;Av. Farroupilha, 400 - Centro, Charqueadas - RS, 96745-000, Brazil
27713;39534;2235870;-29.99;-52.378;UNIDADE DE SAUDE CENTRAL;RUA ADOLFO PRITSCH;504;GUERINO;(51)37311655;96640000.0;RS;Rio Pardo;2016;5;-299.811.096;-5.237.120.729.999.990;R. Adolfo Pritsch, 504 - Guerino, Rio Pardo - RS, 96640-000, Brazil
27714;39538;2235781;-296.418.213.844.291;-5.251.576.423.644.870;POSTO DE SAUDE ANDREAS;ANDREAS;S/N;INTERIOR;;96880000.0;RS;Vera Cruz;2016;5;-296.914.679;-524.972.424;Linha Andreas, Vera Cruz - RS, 96880-000, Brazil
27715;39501;2233045;-313.640.237.211.511;-519.769.152.357.623;ESF SANTA TEREZA SAO LOURENCO DO SUL;SANTA TEREZA;S/N;3 DISTRITO;;96170000.0;RS;São Lourenço do Sul;2016;5;-313.587.247;-519.863.149;São Lourenço do Sul - RS, 96170-000, Brazil
27716;39581;2240408;-285.023.543.951.864;-50.936.599.164.121.100;ESF KM 4;RUA ALIPIO RAMIRO PORTO;185;MAUA;(54)2321522;95200000.0;RS;Vacaria;2016;5;-28.486.531;-5.096.178;R. Alípio Ramiro Porto, 185 - Mauá, Vacaria - RS, 95200-000, Brazil
27717;39551;2236850;-285.023.543.951.864;-50.936.599.164.121.100;ESF COHAB;RUA VITORIA QUINTELLA LY;500;COHAB;(54) 3231-6474;95200000.0;RS;Vacaria;2016;5;-285.131.667;-509.288.374;R. São Paulo, 350 - Gertrudes, Vacaria - RS, 95200-000, Brazil
27720;39420;2223848;-298.320.340.169.251;-50.520.985.936.677.700;PS DA VARZEA E PS JOAO LUZ FILHO;RUA DANTON PASQUALI DA ROSA;342;VARZEA;;95500000.0;RS;Santo Antônio da Patrulha;2016;5;-298.299.524;-505.099.849;R. Dalton Pascoali da Rosa, 342 - Jaú, Santo Antônio da Patrulha - RS, 95500-000, Brazil
27723;39455;2227096;-29.641;-50.453;UNIDADE BASICA DE SAUDE DE RIOZINHO;RUA SETE DE SETEMBRO;72;CENTRO;(05)15481195;95695000.0;RS;Riozinho;2016;5;-296.412.592;-504.595.285;R. Sete de Setembro, Riozinho - RS, 95695-000, Brazil
27734;39479;2231077;-29.880.720.376.967.500;-50.781.791.210.173.100;USF MARIA DA GLORIA FERRUGEM;DR POMPILIO GOMES SOBRINHO;23900;CENTRO;(51)4871082;94380000.0;RS;Glorinha;2016;5;-298.810.793;-5.078.107.180.000.000;Av. Dr. Pompilio Gomes Sobrinho, 23900 - Da Rosa, Glorinha - RS, 94380-000, Brazil
27737;39464;2228394;-272.487.687.566.901;-53.037.366.048.551.200;POSTO DE SAUDE DE ALPESTRE ESF IV;RUA BARAO DO RIO BRANCO;179;CENTRO;(55)37961130;98480000.0;RS;Alpestre;2016;5;-272.515.845;-530.338.704;R. Barão do Rio Branco, 179, Alpestre - RS, 98480-000, Brazil
27745;39438;2225581;-29.639.106.988.906;-50.798.699.855.803;UNIDADE BASICA DE SAUDE SANTA MARIA;RUA DOM PEDRO II;4423;SANTA MARIA;(51)5416119;95612716.0;RS;Taquara;2016;5;-29.650.972;-5.077.578.399.999.990;Rua Dom Pedro II, 4423 - Santa Maria, Taquara - RS, 95600-000, Brazil
27746;39502;2233053;-313.640.237.211.511;-519.769.152.357.623;ESF HARMONIA SAO LOURENCO DO SUL;HARMONIA;S/N;4 DISTRITO;;96170000.0;RS;São Lourenço do Sul;2016;5;-313.287.891;-522.713.415;Harmonia, São Lourenço do Sul - RS, 96170-000, Brazil
27747;39435;2225018;-299.568.003.630.445;-516.250.060.521.846;UNIDADE DE SAUDE DA FAMILIA CRUZ DE MALTA;RUA RIO GRANDE DO NORTE;620;CENTRO;(51)39588473;96745000.0;RS;Charqueadas;2016;5;-299.638.146;-51.634.583;R. Rio Grande do Norte, 620 - Cruz de Malta, Charqueadas - RS, 96745-000, Brazil
27752;39418;2223813;-29.873.907.566.069.600;-503.948.450.088.486;POSTO DE SAUDE DA AGASA;ILHA;S/N;1 DISTRITO;;95500000.0;RS;Santo Antônio da Patrulha;2016;5;0.0;0.0;Não encontrado
27753;39590;2242370;-294.045.957.086.276;-548.358.729.018.542;PROGRAMA SAUDE DA FAMILIA PSF;RUA VICENTINA;1382;CENTRO;(55) 3250.1150;97770000.0;RS;Nova Esperança do Sul;2016;5;-294.095.331;-548.203.526;R. Vicentina, 1382, Nova Esperança do Sul - RS, 97770-000, Brazil
27756;39577;2238225;-29.029.086.828.231;-51.310.744.285.582;POSTO DE SAUDE DE NOVA PADUA;RUA PADRE ANTONIO ALESSI;150;LOTEAMENTO PADOVA;(54)2961749;95275000.0;RS;Nova Pádua;2016;5;454.064.349;118.767.611;Padua, Province of Padua, Italy
27758;39600;2243695;-29.646.660.089.491.800;-535.223.436.355.575;POSTO DE SAUDE VALE VENETO;RUA JOAO JOPP;S/N;DISTRITO;;97230000.0;RS;São João do Polêsine;2016;5;-296.213.898;-534.493.691;São João do Polêsine - RS, Brazil
27759;39496;2232669;-337.350.225.448.599;-53.371.024.131.773.300;ESF BARRA SANTA VITORIA DO PALMAR;RUA ALBARDAO;90;BARRA;(53)2631400;96230000.0;RS;Santa Vitória do Palmar;2016;5;-298.289.276;-525.945.101;Albardão, Rio Pardo - RS, 96640-000, Brazil
27760;39514;2233673;-294.933.128.356.925;-530.161.786.079.391;PSF 1 CENTRO LAGOA BONITA SUL;AVN JOSE LUCHESE;S/N;CENTRO;(51)6164106;96920000.0;RS;Lagoa Bonita do Sul;2016;5;-29.493.983;-5.301.567.439.999.990;Av. José Luchese, 3797,Centro,, Lagoa Bonita do Sul - RS, Brazil
27763;39466;2229447;-29.638.554.117.614.400;-510.036.229.878.238;ESF SAO PAULO;RUA FREDERICO;137;SAO PAULO;(51)5991093;93819414.0;RS;Sapiranga;2016;5;-296.210.404;-509.994.376;R. Frederico, 137 - São Jaco, Sapiranga - RS, 93800-000, Brazil
27764;39680;2257653;-311.082.251.074.074;-5.091.915.885.107.160;ESF II MOACIR MACHADO BRAGA;RUA 15 DE NOVEMBRO;795;CENTRO;(51)36731285;96270000.0;RS;Mostardas;2016;5;-311.064.385;-509.181.377;Mostardas - RS, Brazil
27766;39417;2223864;-29.350.748.062.132.800;-497.382.616.996.751;ESF SAO FRANCISCO;RUA ARARIBOIA;610;SAO FRANCISCO;( );95560000.0;RS;Torres;2016;5;-293.487.743;-497.410.457;R. Araribóia, Torres - RS, 95560-000, Brazil
27769;39460;2227487;-295.722.204.557.553;-50.798.710.733.321.700;UNIDADE DE SAUDE SERRA GRANDE;ESTRADA DA SERRA GRANDE;0;INTERIOR;(51)35421353;95650000.0;RS;Igrejinha;2016;5;-295.628.767;-508.105.844;Estr. Serra Grande - Bom Pastor, Igrejinha - RS, 95650-000, Brazil
27771;39414;2223937;-312.915.086.746.207;-510.925.412.178.025;UNIDADE SANITARIA DE TAVARES;AV 11 DE ABRIL;220;CENTRO;;96290000.0;RS;Tavares;2016;5;-312.892.522;-510.915.376;Av. 11 de Abril, 220 - Centro, Tavares - RS, 96290-000, Brazil
27774;39486;2231107;-296.622.920.036.307;-511.458.420.753.464;USF RINCAO DOS ILHEUS I;RUA VICENTE JORGE DA SILVA;S/N;RINCAO DOS ILHEUS;(5135612388;93608400.0;RS;Estância Velha;2016;5;-296.618.228;-51.147.819;Av. Vicente Jorge da Silva - Rincão dos Ilhéus, Estância Velha - RS, 93600-000, Brazil
27778;39571;2238071;-293.572.068.214.408;-50.846.121.311.186.200;POSTO DE SAUDE CARNIEL;RUA SANTA ROSA;277;CARNIEL;(54)2866132;95670000.0;RS;Gramado;2016;5;-293.577.319;-508.462.222;R. Santa Rosa, 277 - Carniel, Gramado - RS, 95670-000, Brazil
27779;39439;2225646;-295.576.000.213.614;-506.756.186.485.276;UNIDADE BASICA DE SAUDE PADILHA;INTERIOR;1;INTERIOR;(51)5421670;95600066.0;RS;Taquara;2016;5;-296.496.497;-507.828.226;R. Gen. Frota - Centro, Taquara - RS, 95600-000, Brazil
27781;39579;2240807;-28.498.080.971.001.300;-5.170.296.858.933.920;POSTO DE SAUDE SAO JORGE;RUA DO PARQUE;221;CENTRO;(54)32711104;95365000.0;RS;São Jorge;2016;5;-285.008.721;-517.057.483;São Jorge - RS, Brazil
27784;39521;2234653;-27.908.180.952.071.200;-531.106.138.229.355;POSTO DE SAUDE NOVO BARREIRO;RUA PRIMEIRO DE MAIO;15;CENTRO;(55)7571070;98338000.0;RS;Novo Barreiro;2016;5;-27.908.187;-531.108.086;Novo Barreiro, RS, 98338-000, Brazil
27786;39424;2224313;-303.340.888.023.368;-504.015.398.025.498;ESF ELOY MESSA ANDRADE;AV PRINCIPAL;0;GRANJA GET VARGAS;(51)36859110;95540000.0;RS;Palmares do Sul;2016;5;-302.648.562;-505.173.054;Av. Álvaro Alves Camargo, 1521 - Centro, Palmares do Sul - RS, 95540-000, Brazil
27789;39485;2231093;-296.490.418.910.972;-51.175.367.832.182.300;USF CENTRO;RUA RUI BARBOSA;155;CENTRO;(51)35618729;93600260.0;RS;Estância Velha;2016;5;-296.489.315;-511.755.678;R. Ruy Barbosa, 155 - Centro, Estância Velha - RS, 93600-000, Brazil
27799;39549;2236753;-29.210.307.598.113.100;-513.509.988.784.775;UNIDADE BASICA DE SAUDE CINQUENTENARIO;AVENIDA PREFEITO DOMINGO BUSETTI;60;CINQUENTENARIO;(54)2683344;95180000.0;RS;Farroupilha;2016;5;-292.094.172;-513.471.756;Av. Pref. Arno Domingos Busetti, 60 - Nova Vicenza, Farroupilha - RS, 95180-000, Brazil
27800;39451;2226626;-294.440.980.747.993;-505.821.081.078.304;POSTO MUNICIPAL DE SAUDE CAMPO DO MEIO;RUA31 DE MARCO60;60;CAMPO DO MEIO;( );95400000.0;RS;São Francisco de Paula;2016;5;-294.510.692;-505.951.665;R. Ipiranga, 20 - Campo do Meio, São Francisco de Paula - RS, 95400-000, Brazil
27804;39482;2231387;-299.056.863.784.781;-51.082.327.365.873.700;UBS CAIC GRANJA ESPERANCA;RUA DAS FLORES;S/N;GRANJA;(51) 34386496;94960050.0;RS;Cachoeirinha;2016;5;-299.057.468;-510.830.624;R. Jardim das Flôres - Parque Granja Esperanca, Cachoeirinha - RS, Brazil
27806;39452;2227061;-304.191.899.299.613;-5.207.289.934.158.170;POSTO DE SAUDE DE QUITERIA;DISTRITO DE QUITERIA;S/N;QUITERIA;;96700000.0;RS;São Jerônimo;2016;5;-304.211.454;-52.071.609;Quitéria, São Jerônimo - RS, 96700-000, Brazil
27807;39519;2233959;-29.342.618.427.326.700;-529.820.736.412.151;POSTO DE SAUDE TAMANDUA;RUA OTTOMAR WOONBOROSQUE;10;VILA TAMANDUA;(51)37451070;96910000.0;RS;Segredo;2016;5;-292.686.425;-530.112.488;Tamanduá, Segredo - RS, 96910-000, Brazil
27808;39580;2240424;-293.113.625.049.583;-516.474.580.764.756;POSTO DE SAUDE SAO LUIZ DE CASTRO;LOCALIDADE SAO LUIZ DE CASTRO;S/N;INTERIOR;(54)4355358;95727000.0;RS;Boa Vista do Sul;2016;5;-293.377.537;-5.166.768.010.000.000;Estr. São Luís de Castro, Boa Vista do Sul - RS, 95727-000, Brazil
27809;39430;2224089;-30.004.295.110.701.600;-501.507.425.308.213;EQUIPE DE SAUDE DA FAMILIA SAO FRANCISCO I;RUA ELEODORO FRANZEN MATOS;151;SAO FRANCISCO I;(51(36613852;95590000.0;RS;Tramandaí;2016;5;-300.043.859;-501.506.712;R. Eleodoro Franzen, 105 - Tramandaí, RS, 95590-000, Brazil
27812;39497;2232227;-322.460.639.476.767;-530.745.649.337.753;UNIDADE BASICA DE SAUDE ZONA LESTE;AV MARIA PEREIRA DAS NEVES;674;SAO JOSE;;96330000.0;RS;Arroio Grande;2016;5;-322.442.689;-5.307.292.529.999.990;Av. Maria Pereira das Neves, 674, Arroio Grande - RS, 96330-000, Brazil
27813;39539;2235803;-297.497.963.905.326;-52.537.436.485.289;POSTO DE SAUDE LINHA HENRIQUE DAVILA;LINHA HENRIQUE DAVILA;S/N;INTERIOR;51 3718-1340;96880000.0;RS;Vera Cruz;2016;5;-297.603.342;-525.386.102;Linha Henrique D'avila, Vera Cruz - RS, 96880-000, Brazil
27815;39472;2230550;-29.638.527.631.758.700;-5.101.301.908.492.880;U S CENTRALSAPIRANGA;AVENIDA JOAO CORREA;1658;CENTRO;51 - 35951005;93800014.0;RS;Sapiranga;2016;5;-296.381.303;-510.127.619;Av. João Corrêa, 1658 - Oeste, Sapiranga - RS, 93800-000, Brazil
